aX,aY,aZ,gX,gY,gZ
-0.355,0.089,1.280,207.214,-187.500,90.942
-0.521,0.185,1.426,183.655,-190.247,81.787
-0.487,0.273,1.831,163.330,-96.558,14.587
-0.432,0.177,1.917,146.057,-53.772,-9.460
-0.347,0.103,1.898,116.821,-27.344,-29.297
-0.264,-0.010,1.787,81.909,-16.907,-37.598
-0.230,-0.087,1.565,45.044,-15.503,-41.504
-0.220,-0.135,1.341,19.043,-16.357,-45.227
-0.223,-0.164,1.094,9.583,-15.930,-48.096
-0.199,-0.175,0.935,12.512,-11.169,-46.326
-0.184,-0.208,0.839,23.804,-3.723,-41.260
-0.155,-0.226,0.850,39.001,0.549,-34.790
-0.119,-0.252,0.935,49.683,0.793,-27.954
-0.093,-0.275,1.042,51.819,-3.784,-21.423
-0.072,-0.282,1.128,44.800,-11.230,-14.954
-0.064,-0.266,1.182,32.776,-19.043,-8.484
-0.088,-0.243,1.185,18.921,-23.254,-3.296
-0.133,-0.224,1.155,6.836,-23.010,-0.671
-0.158,-0.210,1.110,-0.671,-17.822,-0.610
-0.185,-0.214,1.059,-4.089,-10.864,-1.648
-0.185,-0.221,0.999,-4.456,-6.042,-4.211
-0.167,-0.207,0.982,-4.272,-5.432,-6.714
-0.143,-0.212,0.962,-5.859,-6.042,-7.141
-0.131,-0.198,0.948,-7.446,-8.423,-4.761
-0.132,-0.170,0.949,-8.484,-10.620,-1.160
-0.157,-0.135,0.966,-9.094,-11.108,2.930
-0.189,-0.089,1.003,-9.399,-9.644,5.676
-0.211,-0.046,1.050,-10.803,-6.775,5.371
-0.228,-0.017,1.089,-14.587,-3.723,1.770
-0.235,0.010,1.112,-21.729,-2.075,-3.601
-0.237,0.033,1.127,-32.349,-3.052,-10.620
-0.243,0.038,1.119,-45.410,-5.676,-19.226
-0.226,0.023,1.091,-58.411,-9.460,-29.175
-0.202,0.024,1.062,-67.993,-11.902,-38.574
-0.173,0.021,1.057,-72.754,-10.254,-44.861
-0.151,0.015,1.090,-74.585,-4.333,-46.875
-0.147,0.035,1.140,-77.271,3.418,-45.959
-0.123,0.044,1.173,-82.947,11.719,-43.640
-0.110,0.049,1.197,-91.858,19.226,-39.978
-0.143,0.035,1.226,-104.675,24.475,-36.865
-0.182,0.119,1.164,-119.324,24.597,-37.903
-0.203,0.153,1.136,-131.531,27.893,-40.283
-0.204,0.179,1.124,-139.954,33.875,-45.410
-0.170,0.198,1.158,-148.499,38.635,-52.429
-0.135,0.230,1.252,-160.339,42.908,-56.946
-0.094,0.241,1.328,-178.650,46.326,-59.204
-0.084,0.240,1.362,-204.102,45.410,-59.937
-0.150,0.210,1.343,-235.840,38.391,-61.157
-0.194,0.155,1.258,-270.874,23.193,-69.702
-0.156,0.103,1.157,-303.284,2.625,-86.060
-0.097,0.025,1.061,-329.041,-20.996,-101.685
-0.039,0.022,0.981,-348.450,-39.978,-110.046
0.102,-0.019,0.946,-359.680,-50.537,-107.605
0.224,-0.010,0.989,-366.821,-56.213,-93.750
0.231,0.017,0.974,-376.221,-60.242,-71.899
0.212,0.052,0.967,-386.230,-58.960,-46.204
0.121,0.134,0.942,-393.677,-53.223,-21.545
-0.015,0.222,0.896,-400.513,-46.204,-2.991
-0.148,0.284,0.843,-405.823,-37.415,8.667
-0.176,0.294,0.729,-413.391,-26.794,14.282
-0.157,0.289,0.582,-422.913,-19.470,18.005
-0.127,0.247,0.413,-433.594,-18.127,22.217
-0.151,0.253,0.254,-441.589,-21.606,29.663
-0.183,0.282,0.011,-447.266,-21.179,37.781
-0.276,0.354,-0.250,-442.871,-16.785,42.603
-0.383,0.476,-0.461,-420.410,-9.705,42.114
-0.467,0.587,-0.628,-385.071,-1.465,33.875
-0.489,0.698,-0.741,-342.651,9.094,20.447
-0.503,0.761,-0.823,-297.241,19.531,5.859
-0.559,0.822,-0.828,-251.343,28.870,-8.118
-0.645,0.894,-0.764,-208.252,37.720,-23.865
-0.675,0.922,-0.652,-175.293,45.776,-45.227
-0.525,0.846,-0.533,-152.222,53.772,-68.298
-0.385,0.811,-0.489,-136.414,68.787,-80.627
-0.261,0.782,-0.571,-129.211,87.036,-81.970
-0.163,0.779,-0.728,-124.634,96.436,-78.796
-0.097,0.771,-0.857,-114.319,91.309,-70.923
-0.070,0.778,-0.929,-99.976,75.195,-59.265
-0.101,0.776,-0.944,-85.999,53.589,-45.288
-0.148,0.782,-0.907,-72.388,30.762,-31.860
-0.185,0.787,-0.840,-60.791,12.268,-21.179
-0.247,0.808,-0.787,-50.171,3.113,-14.526
-0.280,0.828,-0.762,-38.757,3.784,-12.695
-0.292,0.838,-0.747,-26.367,9.277,-15.564
-0.271,0.820,-0.731,-14.954,13.672,-20.996
-0.230,0.795,-0.711,-4.578,15.564,-24.841
-0.184,0.786,-0.697,5.554,16.968,-25.635
-0.138,0.787,-0.671,15.747,18.616,-24.353
-0.109,0.783,-0.617,24.475,18.494,-20.935
-0.100,0.779,-0.523,30.090,16.113,-16.724
-0.120,0.781,-0.404,29.236,11.780,-12.878
-0.113,0.799,-0.339,22.888,7.019,-10.132
-0.093,0.821,-0.336,14.709,5.371,-7.263
-0.072,0.844,-0.361,8.850,5.066,-3.662
-0.068,0.865,-0.373,6.958,3.967,0.061
-0.086,0.881,-0.351,6.775,2.014,3.845
-0.097,0.891,-0.360,4.395,-0.488,6.348
-0.085,0.896,-0.399,2.869,-2.930,8.728
-0.093,0.891,-0.419,4.639,-4.272,11.963
-0.125,0.885,-0.418,9.155,-5.432,14.282
-0.171,0.881,-0.386,14.709,-6.104,15.198
-0.185,0.880,-0.313,19.531,-6.104,14.587
-0.189,0.886,-0.256,18.188,-4.028,12.756
-0.190,0.877,-0.262,11.292,-0.549,10.620
-0.174,0.882,-0.300,6.165,1.892,8.423
-0.164,0.894,-0.339,4.822,3.906,7.812
-0.161,0.911,-0.371,5.127,5.310,8.484
-0.161,0.921,-0.398,6.165,4.395,9.644
-0.153,0.918,-0.419,7.568,1.892,10.376
-0.146,0.915,-0.418,10.132,-1.099,11.597
-0.136,0.900,-0.434,11.902,-2.991,13.428
-0.119,0.891,-0.479,13.000,-4.395,16.174
-0.105,0.873,-0.537,15.869,-6.226,20.203
-0.094,0.860,-0.567,21.729,-9.766,25.696
-0.108,0.842,-0.557,28.015,-15.991,31.921
-0.180,0.841,-0.518,31.494,-27.771,36.438
-0.258,0.870,-0.487,31.067,-43.457,37.476
-0.307,0.879,-0.475,29.541,-57.922,37.842
-0.330,0.888,-0.479,30.090,-67.627,37.354
-0.339,0.900,-0.492,33.203,-73.975,33.752
-0.343,0.906,-0.511,38.330,-77.393,26.978
-0.706,0.948,-0.811,-14.099,38.879,-12.146
-0.642,0.924,-0.738,-10.803,18.433,-17.578
-0.609,0.921,-0.665,-4.150,9.216,-17.212
-0.637,0.974,-0.630,1.831,12.512,-14.771
-0.659,0.999,-0.622,5.005,16.724,-17.151
-0.648,0.989,-0.581,7.324,17.273,-24.475
-0.577,0.951,-0.550,9.644,18.311,-32.410
-0.491,0.901,-0.528,12.390,21.484,-37.903
-0.413,0.863,-0.520,14.404,22.522,-40.344
-0.347,0.825,-0.516,16.296,20.569,-41.138
-0.268,0.791,-0.509,19.592,17.578,-40.100
-0.204,0.768,-0.469,24.597,12.817,-36.621
-0.169,0.755,-0.416,28.442,7.202,-31.433
-0.148,0.749,-0.374,30.212,1.404,-26.001
-0.135,0.742,-0.329,32.349,-2.808,-20.691
-0.123,0.745,-0.224,34.912,-5.005,-15.320
-0.152,0.761,-0.105,33.508,-6.042,-9.949
-0.172,0.785,-0.068,24.597,-7.507,-7.324
-0.166,0.810,-0.101,14.160,-8.850,-6.226
-0.170,0.834,-0.147,8.057,-8.789,-4.822
-0.171,0.833,-0.167,6.226,-8.118,-3.723
-0.183,0.830,-0.134,7.080,-6.714,-2.014
-0.217,0.842,-0.116,6.287,-2.625,0.732
-0.249,0.860,-0.154,2.991,2.930,2.380
-0.271,0.867,-0.206,0.793,7.507,1.770
-0.289,0.877,-0.249,1.221,10.132,1.160
-0.306,0.876,-0.262,2.991,10.864,0.427
-0.321,0.888,-0.250,4.944,10.620,-0.244
-0.344,0.900,-0.233,4.456,11.047,-1.343
-0.364,0.902,-0.235,1.343,9.399,-2.686
-0.359,0.905,-0.264,-1.953,7.812,-3.845
-0.367,0.915,-0.291,-2.441,7.874,-3.845
-0.379,0.923,-0.304,-2.136,7.507,-3.784
-0.390,0.926,-0.318,-2.808,4.944,-4.272
-0.405,0.930,-0.331,-3.174,2.136,-5.188
-0.424,0.946,-0.344,-2.930,0.000,-6.287
-0.441,0.955,-0.365,-2.563,-2.197,-8.850
-0.442,0.964,-0.388,-1.404,-4.578,-12.207
-0.438,0.972,-0.409,1.099,-6.653,-16.052
-0.442,0.973,-0.439,3.784,-8.362,-20.264
-0.430,0.972,-0.467,7.202,-10.376,-25.208
-0.391,0.967,-0.484,11.597,-14.343,-30.396
-0.340,0.948,-0.556,14.893,-22.156,-35.339
-0.280,0.932,-0.682,19.958,-31.372,-38.208
-0.252,0.925,-0.787,32.898,-41.992,-36.804
-0.258,0.899,-0.860,55.542,-54.688,-31.311
-0.317,0.872,-0.927,83.069,-70.435,-24.109
-0.393,0.825,-0.938,114.380,-90.454,-17.822
-0.428,0.768,-0.874,149.231,-115.051,-13.123
-0.423,0.734,-0.785,182.922,-137.268,-8.362
-0.429,0.694,-0.667,211.609,-150.085,-4.211
-0.461,0.653,-0.546,236.084,-150.269,-2.014
-0.483,0.608,-0.459,260.132,-139.160,-2.991
-0.497,0.558,-0.378,287.598,-117.310,-7.080
-0.438,0.541,-0.279,320.129,-88.257,-13.733
-0.331,0.508,-0.162,350.952,-57.922,-17.944
-0.239,0.434,-0.098,374.268,-26.306,-17.944
-0.112,0.380,-0.083,396.423,7.629,-13.794
-0.039,0.277,-0.078,423.462,39.978,-6.042
0.223,0.167,-0.043,456.055,66.345,4.395
0.291,0.155,0.134,485.962,89.905,29.114
0.284,0.074,0.241,498.047,104.919,53.589
0.331,-0.015,0.349,499.146,107.544,72.083
0.333,-0.052,0.420,492.859,103.577,94.238
0.288,-0.107,0.463,483.093,94.666,115.234
0.237,-0.162,0.539,474.182,81.909,132.080
0.179,-0.193,0.678,462.463,63.416,146.118
0.158,-0.229,0.870,444.275,40.771,158.020
0.123,-0.247,1.110,417.480,17.822,168.701
-0.023,-0.211,1.214,382.751,-4.150,173.035
-0.085,-0.196,1.421,343.201,-14.648,176.086
-0.179,-0.102,1.536,304.443,-34.424,174.011
-0.249,-0.038,1.595,261.902,-45.105,172.058
-0.313,0.001,1.600,220.093,-44.617,161.987
-0.359,0.040,1.614,184.265,-39.001,143.555
-0.384,0.059,1.621,155.151,-29.602,121.460
-0.404,0.040,1.608,131.042,-21.484,98.450
-0.403,0.022,1.539,109.131,-15.564,77.637
-0.417,-0.039,1.464,87.219,-10.986,58.594
-0.401,-0.110,1.359,67.566,-9.033,39.490
-0.362,-0.166,1.278,52.673,-10.010,23.437
-0.311,-0.221,1.231,40.222,-13.428,11.902
-0.273,-0.230,1.184,28.931,-17.456,4.883
-0.262,-0.264,1.150,19.226,-19.348,3.540
-0.263,-0.265,1.099,13.245,-18.677,5.188
-0.294,-0.254,1.071,12.817,-17.517,9.705
-0.328,-0.219,1.062,14.404,-13.916,14.648
-0.369,-0.200,1.044,17.090,-6.104,21.240
-0.407,-0.182,1.039,20.996,2.075,25.635
-0.437,-0.154,1.050,23.315,7.690,25.940
-0.466,-0.145,1.056,21.423,10.132,24.292
-0.488,-0.123,1.061,16.296,8.667,20.874
-0.503,-0.086,1.068,9.338,4.822,16.174
-0.506,-0.056,1.069,0.977,-2.014,9.521
-0.490,-0.024,1.065,-7.874,-9.583,1.282
-0.471,-0.013,1.061,-15.564,-14.221,-6.531
-0.441,-0.016,1.057,-21.118,-15.808,-14.160
-0.394,-0.026,1.053,-24.292,-14.648,-19.897
-0.338,-0.033,1.054,-25.879,-10.681,-22.949
-0.286,-0.047,1.033,-25.696,-3.784,-23.499
-0.264,-0.057,0.994,-23.743,4.700,-21.179
-0.254,-0.069,0.926,-19.897,13.489,-16.785
-0.261,-0.072,0.880,-15.015,19.226,-11.047
-0.271,-0.062,0.864,-10.010,20.935,-5.676
-0.275,-0.043,0.872,-6.714,19.226,-2.258
-0.281,-0.017,0.906,-5.920,15.564,-0.793
-0.286,0.002,0.937,-7.385,11.536,-1.709
-0.282,0.008,0.970,-10.620,7.324,-3.113
-0.284,0.012,0.991,-15.991,3.418,-5.127
-0.286,0.022,1.031,-22.034,-0.732,-7.812
-0.263,0.016,1.063,-29.236,-3.418,-11.475
-0.222,-0.031,1.071,-36.499,-3.479,-14.282
-0.203,-0.035,1.035,-43.152,-1.343,-15.381
-0.204,-0.047,0.991,-47.241,4.150,-14.343
-0.201,-0.059,0.946,-47.546,12.451,-11.169
-0.194,-0.069,0.934,-44.495,20.447,-6.775
-0.203,-0.071,0.948,-40.527,26.550,-2.319
-0.237,-0.045,0.923,-36.621,31.555,1.770
-0.203,-0.061,1.038,-31.799,36.743,6.531
-0.608,0.258,1.629,-201.843,51.575,-62.683
-0.539,0.192,1.653,-240.112,43.518,-89.966
-0.443,0.104,1.641,-284.668,29.541,-111.450
-0.328,0.012,1.618,-332.581,8.240,-125.061
-0.207,-0.061,1.523,-381.592,-19.348,-131.226
-0.064,-0.115,1.494,-424.011,-45.105,-132.080
0.036,-0.206,1.483,-463.074,-65.918,-129.456
0.059,-0.274,1.407,-500.854,-87.769,-123.413
0.092,-0.358,1.276,-533.386,-107.422,-112.793
0.164,-0.375,1.070,-558.411,-122.192,-97.656
0.172,-0.250,0.815,-575.623,-131.470,-79.468
0.118,-0.167,0.566,-582.764,-141.968,-62.988
0.142,-0.098,0.339,-581.604,-154.297,-50.659
0.317,-0.095,0.148,-574.402,-167.297,-37.292
0.365,-0.069,-0.034,-554.687,-177.673,-13.489
0.307,0.020,-0.217,-523.804,-168.701,17.700
0.228,0.092,-0.377,-481.750,-139.954,46.753
0.108,0.190,-0.481,-425.293,-98.083,70.251
-0.211,0.388,-0.645,-369.812,-50.293,88.074
-0.489,0.601,-0.934,-321.167,-19.592,86.853
-0.480,0.688,-1.114,-266.052,-18.188,64.575
-0.326,0.626,-1.021,-206.177,-27.161,41.016
-0.131,0.532,-0.813,-151.794,-22.766,28.503
-0.100,0.576,-0.658,-111.267,1.892,28.137
-0.155,0.618,-0.584,-85.754,31.616,26.978
-0.197,0.650,-0.583,-68.787,50.293,20.996
-0.229,0.700,-0.643,-55.420,60.547,16.785
-0.261,0.738,-0.722,-44.067,66.650,14.221
-0.257,0.751,-0.751,-32.532,62.683,11.963
-0.229,0.749,-0.739,-21.118,53.894,13.428
-0.246,0.748,-0.707,-11.841,46.021,18.982
-0.312,0.765,-0.621,-6.042,37.598,24.353
-0.385,0.781,-0.534,-8.545,24.048,25.146
-0.446,0.799,-0.508,-16.663,12.329,23.743
-0.524,0.843,-0.549,-23.743,10.193,22.095
-0.578,0.874,-0.622,-27.222,11.719,16.846
-0.594,0.910,-0.679,-23.193,15.015,9.827
-0.605,0.911,-0.691,-15.259,21.912,2.808
-0.593,0.911,-0.659,-4.333,28.564,-3.052
-0.565,0.901,-0.618,5.066,33.203,-8.240
-0.537,0.887,-0.568,12.207,35.217,-12.268
-0.500,0.876,-0.518,17.578,33.569,-14.404
-0.445,0.854,-0.446,20.508,28.076,-14.709
-0.427,0.848,-0.398,18.433,17.883,-12.512
-0.402,0.854,-0.404,13.428,5.981,-8.606
-0.401,0.869,-0.391,12.024,-2.930,-4.578
-0.413,0.876,-0.326,13.733,-8.301,-2.136
-0.448,0.881,-0.219,14.099,-9.338,-1.160
-0.456,0.894,-0.169,11.475,-7.019,-2.747
-0.439,0.901,-0.179,8.301,-1.282,-6.287
-0.419,0.894,-0.194,8.057,6.714,-10.681
-0.366,0.877,-0.185,9.949,13.855,-14.160
-0.349,0.862,-0.187,8.362,17.517,-15.442
-0.332,0.850,-0.227,3.113,15.259,-15.442
-0.308,0.841,-0.270,0.183,11.108,-14.465
-0.309,0.832,-0.290,0.916,9.460,-12.451
-0.302,0.815,-0.298,2.930,8.545,-10.620
-0.308,0.820,-0.286,4.883,7.629,-7.385
-0.329,0.836,-0.285,5.676,8.667,-4.211
-0.356,0.843,-0.297,5.371,11.047,-3.174
-0.376,0.853,-0.312,5.798,13.306,-3.235
-0.391,0.865,-0.331,7.263,15.076,-3.967
-0.408,0.875,-0.346,9.460,17.639,-5.066
-0.406,0.875,-0.341,12.329,18.982,-7.141
-0.420,0.867,-0.318,12.756,17.456,-9.766
-0.419,0.871,-0.335,10.498,13.367,-11.841
-0.410,0.885,-0.383,8.728,9.827,-12.451
-0.416,0.899,-0.426,9.583,7.690,-13.611
-0.426,0.904,-0.458,12.756,6.287,-16.174
-0.435,0.907,-0.491,18.188,4.639,-19.531
-0.442,0.907,-0.524,25.635,3.296,-24.231
-0.447,0.901,-0.549,35.339,2.930,-29.724
-0.446,0.899,-0.567,47.363,3.906,-35.522
-0.444,0.896,-0.568,61.707,4.822,-41.626
-0.443,0.890,-0.553,77.026,6.226,-47.913
-0.443,0.901,-0.567,92.712,6.042,-54.077
-0.493,0.933,-0.652,110.901,5.920,-60.425
-0.541,0.938,-0.739,136.475,12.878,-68.909
-0.572,0.910,-0.794,172.485,26.855,-83.069
-0.608,0.879,-0.772,217.529,42.969,-99.915
-0.546,0.793,-0.707,267.090,60.730,-117.371
-0.428,0.734,-0.579,317.139,77.271,-130.981
-0.296,0.646,-0.472,358.582,91.370,-138.611
-0.139,0.509,-0.374,392.517,104.614,-138.794
0.001,0.425,-0.226,424.438,116.882,-130.981
0.023,0.360,-0.133,449.829,123.352,-116.577
0.053,0.269,-0.074,468.445,124.512,-102.905
0.186,0.226,0.041,485.046,124.817,-90.332
0.237,0.147,0.144,494.629,122.009,-74.341
0.320,0.082,0.238,496.277,115.356,-59.753
0.362,0.039,0.344,490.784,100.769,-45.532
0.379,-0.007,0.459,475.525,77.271,-29.175
0.373,-0.044,0.571,450.623,44.983,-11.230
0.345,-0.060,0.648,417.786,9.155,4.211
0.307,-0.062,0.691,382.629,-22.156,18.188
0.258,-0.072,0.735,350.281,-49.744,31.494
0.186,-0.020,0.759,323.975,-77.820,44.312
0.206,-0.037,0.938,297.791,-94.666,57.129
0.120,0.007,1.009,269.653,-118.225,66.956
0.075,0.043,1.074,236.206,-137.268,77.759
0.004,0.047,1.169,203.918,-142.212,88.074
-0.093,0.057,1.218,176.514,-140.198,91.492
-0.195,0.092,1.291,158.997,-130.066,89.783
-0.282,0.137,1.397,150.940,-112.610,83.313
-0.276,0.174,1.472,146.973,-90.881,71.411
-0.261,0.103,1.566,139.099,-65.369,57.312
-0.257,0.074,1.548,125.000,-44.556,38.208
-0.237,0.018,1.536,104.797,-28.870,25.085
-0.222,-0.050,1.449,81.360,-24.963,14.587
-0.209,-0.062,1.338,57.739,-31.006,4.456
-0.218,-0.086,1.229,39.185,-36.682,-1.465
-0.236,-0.125,1.111,27.100,-37.476,-4.700
-0.251,-0.167,1.012,24.292,-36.255,-5.981
-0.255,-0.173,0.962,28.687,-34.424,-4.333
-0.261,-0.196,0.984,35.278,-32.043,-0.549
-0.266,-0.206,1.027,40.100,-29.541,6.104
-0.272,-0.200,1.082,41.138,-28.442,13.977
-0.290,-0.177,1.137,38.574,-27.466,20.813
-0.319,-0.159,1.174,33.691,-26.062,25.452
-0.435,0.427,2.825,-53.833,29.907,-51.208
-0.448,0.333,2.980,-138.794,28.076,-74.829
-0.280,-0.037,3.468,-232.727,6.104,-93.689
-0.152,-0.386,3.503,-361.389,-42.297,-104.858
-0.102,-0.548,3.203,-516.479,-90.088,-117.432
0.189,-0.729,2.946,-651.123,-113.159,-141.418
0.744,-1.096,2.811,-754.150,-136.353,-163.452
1.276,-1.427,2.431,-834.656,-169.373,-153.259
1.587,-1.425,1.755,-889.282,-199.585,-115.906
1.775,-1.364,1.199,-899.780,-215.332,-79.773
1.898,-1.381,0.819,-878.784,-212.952,-48.462
1.687,-1.280,0.423,-844.543,-190.247,-13.672
1.364,-1.243,-0.054,-797.852,-148.865,20.630
1.125,-1.300,-0.901,-738.586,-99.609,49.683
0.533,-0.485,-2.534,-646.851,-30.029,88.257
-0.496,0.313,-3.826,-478.638,76.904,115.601
-1.231,0.381,-3.829,-251.099,146.362,98.145
-1.282,0.068,-3.042,-56.946,134.277,56.763
-0.901,-0.157,-2.308,56.335,88.745,31.372
-0.526,-0.279,-1.751,115.967,57.739,37.659
-0.385,-0.202,-1.081,144.836,33.936,66.345
-0.607,-0.011,-0.572,150.696,0.061,101.074
-0.856,0.271,-0.325,131.714,-43.457,125.183
-0.931,0.483,-0.092,116.577,-75.745,126.648
-0.830,0.624,0.218,112.122,-80.139,114.075
-0.667,0.688,0.475,109.192,-57.800,94.910
-0.425,0.594,0.696,103.821,-26.001,73.181
-0.255,0.637,0.739,86.060,8.362,57.983
-0.228,0.644,0.652,58.655,33.447,47.302
-0.195,0.640,0.539,30.823,33.386,38.818
-0.212,0.660,0.383,-0.793,15.564,36.377
-0.301,0.710,0.257,-24.963,-2.563,41.016
-0.433,0.782,0.200,-37.964,-12.085,46.753
-0.569,0.854,0.143,-41.321,-14.099,48.401
-0.666,0.898,0.056,-38.208,-6.958,44.434
-0.749,0.945,-0.014,-28.503,8.545,36.987
-0.811,0.960,-0.093,-15.808,29.541,26.917
-0.837,0.952,-0.150,-3.418,47.668,14.893
-0.834,0.938,-0.175,6.409,58.472,4.272
-0.819,0.912,-0.202,10.681,61.401,-3.174
-0.766,0.888,-0.229,10.620,55.664,-7.812
-0.684,0.887,-0.205,9.216,42.786,-8.911
-0.650,0.886,-0.173,5.371,27.405,-7.996
-0.612,0.894,-0.187,0.244,17.395,-7.019
-0.547,0.903,-0.201,0.549,14.832,-6.531
-0.500,0.895,-0.197,5.005,17.578,-6.592
-0.480,0.878,-0.154,10.376,23.499,-6.042
-0.495,0.891,-0.130,13.000,29.297,-4.089
-0.532,0.918,-0.125,12.329,31.067,-3.113
-0.558,0.947,-0.140,10.010,27.832,-2.808
-0.578,0.977,-0.137,9.644,21.729,-2.258
-0.601,0.996,-0.095,12.146,15.076,-1.648
-0.620,1.017,-0.040,15.503,11.108,-1.953
-0.625,1.034,-0.012,17.883,11.963,-3.418
-0.613,1.036,0.002,19.592,15.625,-7.080
-0.595,1.026,0.005,20.508,19.409,-12.024
-0.570,1.011,-0.010,20.935,22.705,-16.541
-0.536,0.993,-0.033,21.667,25.085,-20.142
-0.501,0.979,-0.040,24.170,26.489,-22.400
-0.462,0.968,-0.016,27.222,27.710,-23.865
-0.446,0.954,0.054,27.466,27.954,-25.208
-0.458,0.932,0.085,22.644,24.902,-27.161
-0.428,0.914,0.055,16.541,21.606,-28.809
-0.398,0.898,0.029,14.709,20.691,-29.358
-0.392,0.885,0.009,15.869,21.057,-29.175
-0.383,0.867,-0.015,17.334,21.606,-28.748
-0.353,0.845,-0.031,20.142,20.691,-28.198
-0.338,0.831,-0.031,23.682,19.104,-26.001
-0.349,0.833,-0.032,26.794,17.639,-22.156
-0.367,0.840,-0.047,29.785,16.113,-18.677
-0.378,0.838,-0.058,34.790,15.381,-16.602
-0.383,0.834,-0.058,43.457,17.212,-15.808
-0.380,0.829,-0.051,54.626,21.484,-15.442
-0.369,0.823,-0.039,66.772,26.917,-15.564
-0.352,0.815,-0.018,78.613,31.616,-16.052
-0.321,0.811,0.005,88.867,35.278,-16.846
-0.302,0.801,0.053,96.985,36.621,-17.761
-0.298,0.765,0.096,102.112,35.156,-18.921
-0.277,0.766,0.115,106.445,33.813,-18.127
-0.249,0.758,0.131,111.877,34.607,-16.174
-0.230,0.756,0.152,118.652,38.025,-14.587
-0.225,0.752,0.182,127.136,43.457,-13.794
-0.216,0.752,0.225,137.085,49.744,-13.550
-0.214,0.748,0.263,146.912,56.274,-14.221
-0.205,0.739,0.302,153.870,61.707,-15.625
-0.229,0.727,0.338,157.837,63.171,-17.334
-0.271,0.737,0.372,160.461,62.744,-19.287
-0.294,0.749,0.376,161.560,62.683,-22.644
-0.269,0.727,0.388,163.513,62.866,-26.917
-0.181,0.651,0.428,168.457,63.782,-29.358
-0.090,0.624,0.510,177.063,69.092,-25.208
-0.050,0.603,0.579,182.251,76.477,-15.320
-0.050,0.603,0.645,181.641,83.252,-5.066
-0.086,0.626,0.702,176.941,88.745,3.235
-0.129,0.645,0.714,170.166,93.750,8.362
-0.152,0.652,0.718,163.452,99.365,7.996
-0.142,0.652,0.736,158.142,105.347,3.845
-0.148,0.637,0.745,152.466,106.750,-0.793
-0.165,0.618,0.708,146.301,105.591,-5.249
-0.185,0.632,0.677,144.653,110.901,-9.949
-0.213,0.622,0.681,149.536,118.347,-16.663
-0.220,0.635,0.628,157.654,122.681,-26.794
-0.182,0.584,0.697,166.443,126.892,-39.734
-0.074,0.545,0.704,168.884,121.033,-53.345
0.027,0.494,0.751,168.579,115.662,-56.335
0.074,0.419,0.787,166.443,109.375,-51.514
0.086,0.407,0.797,162.781,103.088,-47.241
0.090,0.389,0.771,159.424,96.863,-43.518
0.089,0.348,0.777,157.654,91.553,-42.664
0.101,0.331,0.753,159.607,88.318,-44.006
0.117,0.318,0.743,163.574,87.036,-45.959
0.172,0.303,0.756,166.687,84.290,-45.593
0.228,0.251,0.821,165.649,77.087,-39.368
0.257,0.207,0.884,157.043,64.392,-26.428
0.256,0.220,0.947,139.954,47.729,-11.475
0.229,0.231,0.991,116.821,29.907,-0.061
0.176,0.257,1.000,93.079,14.343,6.226
0.120,0.294,1.040,71.533,4.761,7.751
0.050,0.315,1.038,51.758,-0.732,5.859
0.106,0.027,1.137,47.852,141.602,51.575
0.115,0.344,1.241,-14.893,190.552,10.986
0.067,0.280,1.239,-13.977,143.494,-11.597
0.056,0.025,1.099,-14.282,100.403,-12.939
0.061,-0.086,0.990,-12.390,76.660,-3.723
-0.132,0.265,1.549,-8.728,65.552,-1.160
0.370,-0.072,0.867,12.878,26.794,25.513
0.318,0.125,0.973,10.376,31.372,25.757
-0.151,0.210,0.685,9.216,24.048,-12.085
0.578,0.020,0.938,12.085,-3.540,1.953
-0.521,0.605,2.054,-0.610,-1.160,-20.081
0.337,0.037,0.974,-0.183,-45.044,-8.118
-0.160,-0.032,0.982,-12.146,-30.151,-1.831
-0.218,-0.229,0.685,-2.869,-28.076,7.202
-0.058,-0.339,1.144,-1.892,-10.681,54.626
-0.176,-0.081,1.301,-16.357,14.709,54.138
-0.310,0.319,1.406,-49.622,67.627,46.570
0.025,0.128,0.668,-52.246,88.440,44.006
0.042,0.163,0.840,-54.810,94.788,25.391
0.045,0.122,0.630,-30.762,62.256,18.677
0.129,0.066,0.800,5.615,25.024,26.001
0.111,0.006,1.100,15.564,-2.686,22.156
0.036,0.053,1.039,9.277,-17.273,7.996
0.075,-0.033,1.029,2.625,-8.179,-4.028
0.027,-0.115,0.916,6.958,-6.775,-3.906
0.057,-0.111,1.040,5.676,-8.911,4.028
0.071,0.040,0.937,2.808,-18.372,12.817
0.024,0.120,0.914,5.188,-29.541,18.066
0.109,0.076,0.874,17.273,-35.095,19.653
0.096,0.093,0.818,39.551,-48.157,19.592
0.039,0.029,0.847,54.626,-50.537,31.128
0.031,-0.098,1.656,45.227,-57.007,46.387
-0.077,0.192,0.876,-5.493,-64.392,56.030
0.014,0.044,0.958,-6.714,-23.193,68.115
-0.112,0.030,0.989,2.808,-1.404,69.641
-0.162,-0.007,0.976,1.160,1.709,59.998
-0.378,-0.279,0.982,0.610,1.160,42.053
-0.208,-0.205,0.988,0.244,0.977,22.034
-0.095,-0.133,0.980,-0.366,1.038,8.789
0.007,-0.088,0.988,-0.305,0.854,13.245
0.118,0.059,0.980,0.183,0.732,22.949
